ID,AUTOR,LIVRO,ESTANTE,VOLUME,EXEMPLAR,CIDADE,EDITORA,ANO,ORIGEM,CÓDIGO,DATA,*ADAPTADO POR
101.280,"HUGO, Victor",Os MISERÁVEIS,1,,16,SÃO PAULO,FTD,2002,DOAÇÃO,101OM,28/08/25,
101.281,"HUGO, Victor",Os MISERÁVEIS,1,,1,SÃO PAULO,FTD,2002,,101OM,08/09/25,
101.282,"HUGO, Victor",Os MISERÁVEIS,1,,1,SÃO PAULO,SCIPIONE,1998,,101OM,08/09/25,
101.283,"HUGO, Victor",Os MISERÁVEIS,1,,1,SÃO PAULO,SCIPIONE,1998,,101OM,08/09/25,
101.284,"HUGO, Victor",Os MISERÁVEIS,1,PNDL,1,SÃO PAULO,FTD,2002,,101OM,16/09/25,
101.285,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,1,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.286,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,2,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.287,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,3,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.288,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,4,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.289,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,5,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.290,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,6,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.291,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,7,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.292,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,8,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.293,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,9,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.294,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,10,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.295,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,11,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.296,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,12,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.297,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,13,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.298,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,14,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.299,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,15,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.300,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,16,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.301,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,17,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.302,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,18,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.303,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,19,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.304,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,20,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.305,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,21,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.306,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,22,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.307,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,23,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.308,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,24,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.309,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,25,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.310,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,26,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.311,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,27,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.312,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,28,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.313,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,29,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.314,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,30,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.315,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,31,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.316,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,32,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.317,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,33,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.318,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,34,,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.319,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,35,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.320,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,36,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.321,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,37,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.322,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,38,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.323,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,39,,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.324,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,40,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.325,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,41,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.326,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,42,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.327,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,43,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.328,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,44,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.329,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,45,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.330,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,46,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.331,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,47,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.332,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,48,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.333,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,49,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
101.334,"RODRIGUES, Severino",88 HISTÓRIAS CONTOS E MICROCONTOS,1,,50,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,01/08/25,
,,,,,,,,,,,,
101.335,"SHELLEY, Mary",FRANKENSTEIN,1,,1,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.336,"SHELLEY, Mary",FRANKENSTEIN,1,,2,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.337,"SHELLEY, Mary",FRANKENSTEIN,1,,3,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.338,"SHELLEY, Mary",FRANKENSTEIN,1,,4,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.339,"SHELLEY, Mary",FRANKENSTEIN,1,,5,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.340,"SHELLEY, Mary",FRANKENSTEIN,1,,6,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.341,"SHELLEY, Mary",FRANKENSTEIN,1,,7,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.342,"SHELLEY, Mary",FRANKENSTEIN,1,,8,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.343,"SHELLEY, Mary",FRANKENSTEIN,1,,9,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.344,"SHELLEY, Mary",FRANKENSTEIN,1,,10,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.345,"SHELLEY, Mary",FRANKENSTEIN,1,,11,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.346,"SHELLEY, Mary",FRANKENSTEIN,1,,12,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.347,"SHELLEY, Mary",FRANKENSTEIN,1,,13,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.348,"SHELLEY, Mary",FRANKENSTEIN,1,,14,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.349,"SHELLEY, Mary",FRANKENSTEIN,1,,15,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.350,"SHELLEY, Mary",FRANKENSTEIN,1,,16,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.351,"SHELLEY, Mary",FRANKENSTEIN,1,,17,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.352,"SHELLEY, Mary",FRANKENSTEIN,1,,18,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.353,"SHELLEY, Mary",FRANKENSTEIN,1,,19,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.354,"SHELLEY, Mary",FRANKENSTEIN,1,,20,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.355,"SHELLEY, Mary",FRANKENSTEIN,1,,21,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.356,"SHELLEY, Mary",FRANKENSTEIN,1,,22,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.357,"SHELLEY, Mary",FRANKENSTEIN,1,,23,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.358,"SHELLEY, Mary",FRANKENSTEIN,1,,24,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.359,"SHELLEY, Mary",FRANKENSTEIN,1,,25,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.360,"SHELLEY, Mary",FRANKENSTEIN,1,,26,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.361,"SHELLEY, Mary",FRANKENSTEIN,1,,27,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.362,"SHELLEY, Mary",FRANKENSTEIN,1,,28,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.363,"SHELLEY, Mary",FRANKENSTEIN,1,,29,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.364,"SHELLEY, Mary",FRANKENSTEIN,1,,30,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.365,"SHELLEY, Mary",FRANKENSTEIN,1,,31,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.366,"SHELLEY, Mary",FRANKENSTEIN,1,,32,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.367,"SHELLEY, Mary",FRANKENSTEIN,1,,33,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.368,"SHELLEY, Mary",FRANKENSTEIN,1,,34,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.369,"SHELLEY, Mary",FRANKENSTEIN,1,,35,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.370,"SHELLEY, Mary",FRANKENSTEIN,1,,36,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.371,"SHELLEY, Mary",FRANKENSTEIN,1,,37,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.372,"SHELLEY, Mary",FRANKENSTEIN,1,,38,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.373,"SHELLEY, Mary",FRANKENSTEIN,1,,39,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.374,"SHELLEY, Mary",FRANKENSTEIN,1,,40,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.375,"SHELLEY, Mary",FRANKENSTEIN,1,,41,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.376,"SHELLEY, Mary",FRANKENSTEIN,1,,42,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.377,"SHELLEY, Mary",FRANKENSTEIN,1,,43,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.378,"SHELLEY, Mary",FRANKENSTEIN,1,,44,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.379,"SHELLEY, Mary",FRANKENSTEIN,1,,45,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.380,"SHELLEY, Mary",FRANKENSTEIN,1,,46,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.381,"SHELLEY, Mary",FRANKENSTEIN,1,,47,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.382,"SHELLEY, Mary",FRANKENSTEIN,1,,48,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.383,"SHELLEY, Mary",FRANKENSTEIN,1,,49,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.384,"SHELLEY, Mary",FRANKENSTEIN,1,,50,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.385,"SHELLEY, Mary",FRANKENSTEIN,1,,51,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.386,"SHELLEY, Mary",FRANKENSTEIN,1,,52,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.387,"SHELLEY, Mary",FRANKENSTEIN,1,,53,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.388,"SHELLEY, Mary",FRANKENSTEIN,1,,54,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.389,"SHELLEY, Mary",FRANKENSTEIN,1,,55,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.390,"SHELLEY, Mary",FRANKENSTEIN,1,,56,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.391,"SHELLEY, Mary",FRANKENSTEIN,1,,57,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.392,"SHELLEY, Mary",FRANKENSTEIN,1,,58,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.393,"SHELLEY, Mary",FRANKENSTEIN,1,,59,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.394,"SHELLEY, Mary",FRANKENSTEIN,1,,60,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.395,"SHELLEY, Mary",FRANKENSTEIN,1,,61,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.396,"SHELLEY, Mary",FRANKENSTEIN,1,,62,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.397,"SHELLEY, Mary",FRANKENSTEIN,1,,63,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.398,"SHELLEY, Mary",FRANKENSTEIN,1,,64,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.399,"SHELLEY, Mary",FRANKENSTEIN,1,,65,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.400,"SHELLEY, Mary",FRANKENSTEIN,1,,66,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.401,"SHELLEY, Mary",FRANKENSTEIN,1,,67,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.402,"SHELLEY, Mary",FRANKENSTEIN,1,,68,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.403,"SHELLEY, Mary",FRANKENSTEIN,1,,69,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.404,"SHELLEY, Mary",FRANKENSTEIN,1,,70,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.405,"SHELLEY, Mary",FRANKENSTEIN,1,,71,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.406,"SHELLEY, Mary",FRANKENSTEIN,1,,72,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.407,"SHELLEY, Mary",FRANKENSTEIN,1,,73,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.408,"SHELLEY, Mary",FRANKENSTEIN,1,,74,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.409,"SHELLEY, Mary",FRANKENSTEIN,1,,75,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.410,"SHELLEY, Mary",FRANKENSTEIN,1,,76,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.411,"SHELLEY, Mary",FRANKENSTEIN,1,,77,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.412,"SHELLEY, Mary",FRANKENSTEIN,1,,78,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.413,"SHELLEY, Mary",FRANKENSTEIN,1,,79,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.414,"SHELLEY, Mary",FRANKENSTEIN,1,,80,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.415,"SHELLEY, Mary",FRANKENSTEIN,1,,81,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.416,"SHELLEY, Mary",FRANKENSTEIN,1,,82,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.417,"SHELLEY, Mary",FRANKENSTEIN,1,,83,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.418,"SHELLEY, Mary",FRANKENSTEIN,1,,84,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.419,"SHELLEY, Mary",FRANKENSTEIN,1,,85,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.420,"SHELLEY, Mary",FRANKENSTEIN,1,,86,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.421,"SHELLEY, Mary",FRANKENSTEIN,1,,87,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.422,"SHELLEY, Mary",FRANKENSTEIN,1,,88,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
101.423,"SHELLEY, Mary",FRANKENSTEIN,1,,89,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101FR-LE,01/08/25,
,,,,,,,,,,,,
101.424,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,1,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.425,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,2,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.426,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,3,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.427,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,4,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.428,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,5,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.429,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,6,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.430,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,7,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.431,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,8,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.432,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,9,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.433,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,10,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.434,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,11,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.435,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,12,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.436,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,13,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.437,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,14,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.438,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,15,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.439,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,16,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.440,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,17,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.441,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,18,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.442,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,19,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.443,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,20,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.444,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,21,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.445,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,22,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.446,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,23,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.447,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,24,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.448,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,25,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.449,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,26,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.450,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,27,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.451,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,28,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
